0	0.142508
0.01	0.142508
0.02	0.142508
0.03	0.142508
0.04	0.142508
0.05	0.142508
0.06	0.142508
0.07	0.142508
0.08	0.142508
0.09	0.142508
0.1	0.142508
0.11	0.142508
0.12	0.142508
0.13	0.142508
0.14	0.142508
0.15	0.142508
0.16	0.142508
0.17	0.142508
0.18	0.142508
0.19	0.142508
0.2	0.142508
0.21	0.142508
0.22	0.142508
0.23	0.142508
0.24	0.142508
0.25	0.142508
0.26	0.142508
0.27	0.142508
0.28	0.142508
0.29	0.142508
0.3	0.142508
0.31	0.142508
0.32	0.142508
0.33	0.142508
0.34	0.142508
0.35	0.142508
0.36	0.142508
0.37	0.142508
0.38	0.142508
0.39	0.142508
0.4	0.142508
0.41	0.142508
0.42	0.142508
0.43	0.142508
0.44	0.142508
0.45	0.142508
0.46	0.142508
0.47	0.142508
0.48	0.142508
0.49	0.142508
0.5	0.142508
0.51	0.142508
0.52	0.142508
0.53	0.142508
0.54	0.142508
0.55	0.142508
0.56	0.142508
0.57	0.142508
0.58	0.142508
0.59	0.142508
0.6	0.142508
0.61	0.142508
0.62	0.142508
0.63	0.142508
0.64	0.142508
0.65	0.142508
0.66	0.142508
0.67	0.142508
0.68	0.142508
0.69	0.142508
0.7	0.142508
0.71	0.142508
0.72	0.142508
0.73	0.142508
0.74	0.142508
0.75	0.142508
0.76	0.142508
0.77	0.142508
0.78	0.142508
0.79	0.142508
0.8	0.142508
0.81	0.142508
0.82	0.142508
0.83	0.142508
0.84	0.142508
0.85	0.142508
0.86	0.142508
0.87	0.142508
0.88	0.142508
0.89	0.142508
0.9	0.142508
0.91	0.142508
0.92	0.142508
0.93	0.142508
0.94	0.142508
0.95	0.142508
0.96	0.342109
0.97	0.342089
0.98	0.342034
0.99	0.341947
1	0.341828
1.01	0.341678
1.02	0.341497
1.03	0.341287
1.04	0.341048
1.05	0.340782
1.06	0.340488
1.07	0.340168
1.08	0.339822
1.09	0.339452
1.1	0.339058
1.11	0.338641
1.12	0.338201
1.13	0.33774
1.14	0.337259
1.15	0.336757
1.16	0.336237
1.17	0.335698
1.18	0.335142
1.19	0.33457
1.2	0.333981
1.21	0.333378
1.22	0.33276
1.23	0.332129
1.24	0.331486
1.25	0.33083
1.26	0.330164
1.27	0.329488
1.28	0.328802
1.29	0.328108
1.3	0.327406
1.31	0.326697
1.32	0.325982
1.33	0.325262
1.34	0.324537
1.35	0.323809
