0.1499999999	-2e-10	5.65715097897276e-08
0.1499999999	-1.71428571428571e-10	5.65714752509164e-08
0.1499999999	-1.42857142857143e-10	5.65713996597527e-08
0.1499999999	-1.14285714285714e-10	5.65713477043681e-08
0.1499999999	-8.57142857142857e-11	5.65712834938713e-08
0.1499999999	-5.71428571428572e-11	5.65712788745183e-08
0.1499999999	-2.85714285714286e-11	5.65711268963495e-08
0.1499999999	0	5.65711487514867e-08
0.1499999999	2.85714285714286e-11	5.6571065006596e-08
0.1499999999	5.71428571428571e-11	5.65710061238352e-08
0.1499999999	8.57142857142857e-11	5.65709962477242e-08
0.1499999999	1.14285714285714e-10	5.65708865856819e-08
0.1499999999	1.42857142857143e-10	5.65708506667064e-08
0.1499999999	1.71428571428571e-10	5.65707550609397e-08
0.1499999999	2e-10	5.65707482905753e-08

0.149999999914286	-2e-10	5.65715239214298e-08
0.149999999914286	-1.71428571428571e-10	5.65714448019584e-08
0.149999999914286	-1.42857142857143e-10	5.65714499173942e-08
0.149999999914286	-1.14285714285714e-10	5.65713305641946e-08
0.149999999914286	-8.57142857142857e-11	5.65713469026207e-08
0.149999999914286	-5.71428571428572e-11	5.65712375060334e-08
0.149999999914286	-2.85714285714286e-11	5.65711115859577e-08
0.149999999914286	0	5.65711227922735e-08
0.149999999914286	2.85714285714286e-11	5.65710451343742e-08
0.149999999914286	5.71428571428571e-11	5.65710275869483e-08
0.149999999914286	8.57142857142857e-11	5.65709518072491e-08
0.149999999914286	1.14285714285714e-10	5.65709080439795e-08
0.149999999914286	1.42857142857143e-10	5.65708241546782e-08
0.149999999914286	1.71428571428571e-10	5.65706961378248e-08
0.149999999914286	2e-10	5.65707075136409e-08

0.149999999928571	-2e-10	5.65714852798489e-08
0.149999999928571	-1.71428571428571e-10	5.65714088567847e-08
0.149999999928571	-1.42857142857143e-10	5.65713574210823e-08
0.149999999928571	-1.14285714285714e-10	5.65712924486104e-08
0.149999999928571	-8.57142857142857e-11	5.65712898368672e-08
0.149999999928571	-5.71428571428572e-11	5.65711357201774e-08
0.149999999928571	-2.85714285714286e-11	5.65711588713233e-08
0.149999999928571	0	5.65710752384317e-08
0.149999999928571	2.85714285714286e-11	5.65710159399941e-08
0.149999999928571	5.71428571428571e-11	5.65710068739576e-08
0.149999999928571	8.57142857142857e-11	5.6570895864307e-08
0.149999999928571	1.14285714285714e-10	5.65708608962795e-08
0.149999999928571	1.42857142857143e-10	5.65707654036264e-08
0.149999999928571	1.71428571428571e-10	5.65707592082047e-08
0.149999999928571	2e-10	5.65706645656988e-08

0.149999999942857	-2e-10	5.65714554458779e-08
0.149999999942857	-1.71428571428571e-10	5.65714604685978e-08
0.149999999942857	-1.42857142857143e-10	5.65713399731996e-08
0.149999999942857	-1.14285714285714e-10	5.6571356394914e-08
0.149999999942857	-8.57142857142857e-11	5.65712471975229e-08
0.149999999942857	-5.71428571428572e-11	5.65711256824722e-08
0.149999999942857	-2.85714285714286e-11	5.65711326429702e-08
0.149999999942857	0	5.6571055144081e-08
0.149999999942857	2.85714285714286e-11	5.65710379378758e-08
0.149999999942857	5.71428571428571e-11	5.6570961451547e-08
0.149999999942857	8.57142857142857e-11	5.65709182986068e-08
0.149999999942857	1.14285714285714e-10	5.65708344168375e-08
0.149999999942857	1.42857142857143e-10	5.65707057716268e-08
0.149999999942857	1.71428571428571e-10	5.65707175337191e-08
0.149999999942857	2e-10	5.65706075462764e-08

0.149999999957143	-2e-10	5.65714215683166e-08
0.149999999957143	-1.71428571428571e-10	5.65713661727005e-08
0.149999999957143	-1.42857142857143e-10	5.65713024309001e-08
0.149999999957143	-1.14285714285714e-10	5.65712987354155e-08
0.149999999957143	-8.57142857142857e-11	5.65711450224975e-08
0.149999999957143	-5.71428571428572e-11	5.65711692107905e-08
0.149999999957143	-2.85714285714286e-11	5.65710850986781e-08
0.149999999957143	0	5.657102648094e-08
0.149999999957143	2.85714285714286e-11	5.65710167135109e-08
0.149999999957143	5.71428571428571e-11	5.65709046525669e-08
0.149999999957143	8.57142857142857e-11	5.65708728940822e-08
0.149999999957143	1.14285714285714e-10	5.65707765014145e-08
0.149999999957143	1.42857142857143e-10	5.65707694205026e-08
0.149999999957143	1.71428571428571e-10	5.6570674969797e-08
0.149999999957143	2e-10	5.65709228563135e-08

0.149999999971429	-2e-10	5.6571469144446e-08
0.149999999971429	-1.71428571428571e-10	5.65713488192222e-08
0.149999999971429	-1.42857142857143e-10	5.65713667765593e-08
0.149999999971429	-1.14285714285714e-10	5.6571256002772e-08
0.149999999971429	-8.57142857142857e-11	5.65711354712738e-08
0.149999999971429	-5.71428571428572e-11	5.65711425562142e-08
0.149999999971429	-2.85714285714286e-11	5.65710654259101e-08
0.149999999971429	0	5.65710461192561e-08
0.149999999971429	2.85714285714286e-11	5.65709716616108e-08
0.149999999971429	5.71428571428571e-11	5.6570928979393e-08
0.149999999971429	8.57142857142857e-11	5.65708455248255e-08
0.149999999971429	1.14285714285714e-10	5.65707167294684e-08
0.149999999971429	1.42857142857143e-10	5.65707320096722e-08
0.149999999971429	1.71428571428571e-10	5.65706168511527e-08
0.149999999971429	2e-10	5.65709215519711e-08

0.149999999985714	-2e-10	5.65713748634673e-08
0.149999999985714	-1.71428571428571e-10	5.65713118437285e-08
0.149999999985714	-1.42857142857143e-10	5.65713085053106e-08
0.149999999985714	-1.14285714285714e-10	5.65711520484546e-08
0.149999999985714	-8.57142857142857e-11	5.65711791262959e-08
0.149999999985714	-5.71428571428572e-11	5.65710947052313e-08
0.149999999985714	-2.85714285714286e-11	5.65710348748954e-08
0.149999999985714	0	5.65710259964251e-08
0.149999999985714	2.85714285714286e-11	5.65709137436949e-08
