#range 0	3
0	0.0260258
1	0.0249363
2	0.0239019
3	0.023298
4	0.0229414
5	0.0205705
6	0.0184488
7	0.0171378
8	0.015088
9	0.0164268
10	0.0163912
11	0.0177938
12	0.0176313
13	0.0192975
14	0.0193004
15	0.0196428
16	0.0211309
17	0.021683
18	0.0223967
19	0.0234147
20	0.0232484
21	0.0245331
22	0.0248686
23	0.0260585
24	0.0263096
25	0.0283319
26	0.0283751
27	0.0297626
28	0.0302803
29	0.0304856
30	0.0314767
31	0.032967
32	0.0327707
33	0.0337119
34	0.0347489
35	0.0370432
36	0.0358018
37	0.0370234
38	0.0393152
39	0.0398935
40	0.041648
41	0.0423869
42	0.041935
43	0.0423253
44	0.0435932
45	0.0437443
46	0.0439684
47	0.0439528
48	0.0433814
49	0.0451981
50	0.045673
51	0.0458531
52	0.0462585
53	0.0479864
54	0.0478187
55	0.0478418
56	0.0497024
57	0.0512486
58	0.0498307
59	0.051041
60	0.0520527
61	0.0524985
62	0.0537327
63	0.0549906
64	0.0545895
65	0.055367
66	0.0554811
67	0.0568251
68	0.0573601
69	0.0583518
70	0.0578373
71	0.0579798
72	0.0586035
73	0.0588381
74	0.0588784
75	0.0595372
76	0.0600347
77	0.0598565
78	0.0617335
79	0.0618848
80	0.0635525
81	0.0621384
82	0.0633339
83	0.0634997
84	0.0638701
85	0.0652399
86	0.0662979
87	0.0670542
88	0.0681911
89	0.0687179
90	0.0682644
91	0.0701371
92	0.0710848
93	0.0708004
94	0.0707154
95	0.070574
96	0.0712853
97	0.0713811
98	0.0727042
99	0.0739057
100	0.0748878
101	0.0747284
102	0.0751627
103	0.0758537
104	0.0759092
105	0.0763006
106	0.0766112
107	0.0779948
108	0.0779974
109	0.0784241
110	0.0792346
111	0.0800336
112	0.0806684
113	0.081359
114	0.0816635
115	0.0828257
116	0.0825298
117	0.082577
118	0.0838322
119	0.0849105
120	0.0844718
121	0.085248
122	0.0852608
123	0.0866736
124	0.0878804
125	0.0874185
126	0.0858314
127	0.087715
128	0.088513
129	0.0883577
130	0.0877239
131	0.0881247
132	0.0881839
133	0.0860607
134	0.0870731
135	0.0869855
136	0.0865693
137	0.0853641
138	0.0836203
139	0.0833606
140	0.0830218
141	0.0821321
142	0.0815809
143	0.0814425
144	0.0801634
145	0.0789164
146	0.0780988
147	0.0768973
148	0.0760686
149	0.0763142
150	0.0760819
151	0.0759667
152	0.075792
153	0.0747635
154	0.0733801
155	0.0721707
156	0.0697903
157	0.0710842
158	0.06999
159	0.0689096
160	0.0684072
161	0.0682027
162	0.0689339
163	0.0685577
164	0.0696143
165	0.0677979
166	0.0671538
167	0.0676737
168	0.0659324
169	0.0659631
170	0.0656673
171	0.0652757
172	0.065156
173	0.0641019
174	0.0644408
175	0.0629551
176	0.0633156
177	0.0630101
178	0.0620457
179	0.0618289
180	0.0605572
181	0.0599851
182	0.0592774
183	0.0586445
184	0.0565728
185	0.0575042
186	0.0570892
187	0.0565576
188	0.0560582
189	0.0555493
190	0.055518
191	0.0563836
192	0.0540675
193	0.0534574
194	0.0531576
195	0.052497
196	0.0529076
197	0.0515596
198	0.0497127
199	0.0508286
200	0.0495548
201	0.048838
202	0.0469376
203	0.0481522
204	0.0478439
205	0.0475394
206	0.0470585
207	0.0461746
208	0.0457631
209	0.0450386
210	0.0452162
211	0.0437957
212	0.0440528
213	0.0437393
214	0.0432438
215	0.0428797
216	0.0421912
217	0.0412806
218	0.0406588
219	0.0400505
220	0.039916
221	0.0390254
222	0.0374162
223	0.0372372
224	0.0362356
225	0.0325269
226	0.0285059
227	0.025501
228	0.0223801
229	0.0275747
230	0.0308412
231	0.0347432
232	0.0386829
233	0.0389823
234	0.0388014
235	0.0395716
236	0.0407565
237	0.0469208
238	0.0542276
239	0.0619692
240	0.0698755
241	0.0682394
242	0.0670702
243	0.0653882
244	0.0642225
245	0.0633357
246	0.0622366
247	0.0613264
248	0.0596514
249	0.058838
250	0.0589703
251	0.0568566
252	0.0553465
253	0.0599157
254	0.0675032
255	0.0599863
256	0.0505268
257	0.051773
258	0.0523668
259	0.0542163
260	0.0560836
261	0.0569226
262	0.0573532
263	0.0585941
264	0.0563773
265	0.0600122
266	0.0611332
267	0.0591073
268	0.0956959
269	0.0632627
270	0.0642607
271	0.0649789
272	0.0664938
273	0.0679166
274	0.0680599
275	0.0690636
276	0.0705623
277	0.0719724
278	0.0727128
279	0.0735574
280	0.0759041
281	0.0764648
